,tweet
1002,"jakarta semakin berpolusi. begini cara artis cantik kiki amalia mengurangi polusi udara di jakarta >>
https://t.co/v4v2jhynay"
1003,@mrtjakarta admin stasiun mrt apa yg terdekat dari monas?
1004,"@mrtjakarta maaf min, tanya.   naik mrt bayar pakai e-toll mandiri bisakah? trims..."
1005,"@jagoridwan @mrtjakarta masa di gantungin di cantelan tangan????. taruh jaket gitu, biar kayak ibu hamil . ntar dpt kursi prioritas deh??????"
1006,@mrtjakarta min mohon bertanya jika syaa membawa helm apakah bisa saya gantungkan d mrt?dikarenakan tidak ada tempat untuk menaruh barang? https://t.co/1eguc1qozf
1007,@larasatirfan @mrtjakarta di asean tu kalo sabtu minggu sepiiii
1008,"@mrtjakarta siang min, mau nanya kalau dari stasiun mrt bunderan hi ke stasiun fatmawati apakah bisa? terima kasih"
1009,"@basya_13 @mrtjakarta @dkijakarta @aniesbaswedan mohon maaf atas ketidaknyamanannya, namun transjakarta akan selalu menjaga kebersihan di halte maupun di dalam bus area transjakarta, dan untuk perihal ini akan kami sampaikan ke dinas dan pihak terkaitnya untuk ditindaklanjuti. terima kasih"
1010,@mamaulu @detikcom @detikfinance @mrtjakarta mohon maaf atas ketidaknyamanannya. transjakarta akan terus berusaha meningkatkan pelayanan bagi pelanggan.
1011,min tolong dung itu petugas loket park ride dimodalin uang kembalian. masa kembalian 3k gak ada padahal udah jam 10. bayangin kalo 3k x 100 motor @mrtjakarta
1012,@bola_jakarta @commuterline @mrtjakarta @pt_transjakarta kalo turun di senayan jcc jauh ape kaga ye jalannye ahaha
1013,"@mrtjakarta permisi, mrt jakarta setiap berapa menit sekali ya jadwalnya, dalam waktu dekat ada duty ke jakarta nih soalnya"
1014,"min, kalau saya mau naik @mrtjakarta dari stasiun hi, apakah sudah tersedia area parkir utk kendaraan pribadi? mhn infonya. makasih."
1015,@azgrul1 @mrtjakarta saya siap mempertanggung jawabkan apa yang saya laporkan.. dan saya siap jika diminta kronologi.. dan @mrtjakarta harus juga siap buka cctv kalau memang saya dikira tukang bohong.. @azgrul1 anda juga siap untuk mempertanggung jawabkan apa yg telah anda katakan tentang saya
1016,@azgrul1 @mrtjakarta kasih buktinya... jangan cuma denger2.. sama aj anda ma tukang hoax..
1017,@azgrul1 @mrtjakarta siapa yang caper.. saya bukan tukang sok lapor ya.. saya cm customer yang minta penjelasan dari @mrtjakarta dan sampe skrng blom dapet penjelasan juga.. masalah bukti bisa diliat di rekaman cctv klo memang lisan saya kurang mendukung..
1018,@mrtjakarta acnya dingin bgt kecilin dong thx
1019,@mrtjakarta ac stasiun bendungan hilir mati ya?
1020,@adriansyahyasin proposalnya diajukan oleh tim @mrtjakarta ya ini mas? kalau lihat paparannya ada logo mrt. dari segi biaya infrastruktur dan harga pso yg diberikan apakah dibahas juga? jgn sampai kaya lrt palembang
1021,@mrtjakarta nah akhirnya keluar juga jam operasional semua stasiun.. kalau udah gni ga usah khawatir lagi nunggu pintu dibuka.. thx @mrtjakarta  telah mendengarkan aspirasi saya...
1022,"surprisingly, i cant wait to go back to jakarta. masa gw kangen kereta sama mrt ya allah :"
1023,"@bruhnettes @tubirfess tetep kalo solusinya emang bagus keliatan kok dari awal dampaknya besar, sebagai contoh pas mrt selesai dibuat peringkat jakarta sebagai salah satu kota paling macet turun kok"
1024,"@mrtjakarta selamat siang ka, aku mau tanya kenapa nomor telepon mrt jakarta engga bisa dihubungi ya ka? terima kasih ??"
1025,stasiun mrt jakarta bagus berasa di luar negeri
1026,"@kumparan @dishubdki_jkt pasang cctv dan penerangan lebih, biar malu yg kencing di situ,, beneran ga nyaman klo mau naik trans jakarta sama mrt lewat situ bau pesing pake banget.,"
1027,mrt jakarta bau ih
1028,"ga tau kenapa, ke jakarta bukannya pengen main ke dufan, monas atau yang lain lah aku mikirnya cuma ""harus naik mrt"" masa hahaha"
1029,mrt jakarta bagus
1030,pertama kali naek mrt jakarta! hi-senayan. bagusss
1031,"mrt jakarta tuh murah yaa.. di thailand setengah rute aja bisa 60 thb atau hampir 30 ribuan

alhasil karna bertiga kemana2 kita ngegrab, lebih nyaman, duduk, harga total sama"
1032,"lagi nyobain mrt jakarta nih. seru, mirip2 sama di korea, yang membedakan hanya aromanya aja."
1033,luvvv makasih berkat mrt jd lebih mandiri--padahal gw sudah bisa nyetir he he tapi macetnya jakarta bikin darah tinggi
1034,"naik mrt jakarta rasanya kayak naik mrt di korea. cepet hehee menyenangkan sekali. cuma aja kurang banyak line nya. ahh jadi kangen korea.. :"")"
1035,"@dukuhatasbni if theyre gonna build the mrt according to this map, bukannya transit hub jakarta better ditaro di grogol ya drpd di dukuh atas? -.-"
1036,"@_rlthingy ke jpo sudirman, itu via mrt senayan (sore aja biar langitnya bagus). kalo mau jalan ke tempat indoor instagramable, coba ke jakarta aquarium di neo soho ??"
1037,@firmansyahta sudah tersedia musala di setiap stasiun mrt jakarta.
1038,@skyarlight aku tadi naik transjakarta sih ke sana hahahaha trs naik mrt ke blok m lol lagi explore jakarta akuuu
1039,"dohhh,,, yokk sekarang di biasakan kalau kemana - mana pake transportasi yang sudah di sediakan oleh pemerintah aja:)
itung - itung kita juga ngurangin kemacetan di jakarta gengs! 
jakarta sudah cakep woi!!:') krl ada, mrt ada, tj ada:) yuk berubah!!! https://t.co/vqtkh46yju"
1040,"@mecihometami @rizkiduwinanto labschool kebayoran jauh lebih enak sih pak, sudah ada koridor 13 dan mrt jakarta di asean.

agak sedih saja saya dari dulu masalah macet khususnya di rawamangun selalu jadi kritikan masyarakat. padahal disana juga sudah ada halte tj persis didepan dan lrt ke kelapa gading ??"
1041,@republikaonline mantap pak teruskan program peremajaan angkutan umum dki jakarta dan perluasan jalur bus trans jakarta mrt lrt yg terintegrasi dalam jaklingko dan semoga wapres yang baru pak kyai ma'ruf amin bisa meneruskan mengkordinasikan pengembangan transportasi umum di dki dgn pak gubernur
1042,"2 mingguan di jakarta sempat ngerasain berbagai transportasi publik (krl, transjakarta, mrt). kendaraannya sendiri sih sudah ok (mungkin jadwal bisa lebih padat), tapi fasilitas penunjang spt trotoar, akses pejalan kaki, masih sangat kurang."
1043,we are back with william sabandar the ceo of mrt jakarta who will discuss leadership in crisis #leaderstalk #visionary #aceprogramme
1044,"@dkijakarta bahagianya warga jakarta, brangkat maksi naik mrt, baliknya naik metro trans ...?? https://t.co/qc9kadlugl"
1045,tolong ini saya buta mrt jakarta ini gmnsii;(
1046,"qelyan percaya ibukota negara beneran akan pindah? sedangan pembangunan lrt, mrt, dan kereta cepat jakarta-bandung masih berlanjut ?"
1047,"bebas mati listrik, mrt jakarta punya pembangkit sendiri pada oktober 2019

https://t.co/2xwfnilvov"
1048,stasiun ini juga terhubung dengan stasiun mrt dan antarmoda bagi seluruh jenis angkutan di dki jakarta.
1049,jalan jalan muterin jakarta naik mrt sepertinya seru..
1050,pengen naik mrt jakarta ??
1051,"kalau hanya persoalan sepele seperti macet, bukan itu pastinya karena jakarta sudah memiliki krl, lrt, mrt dsb. meskipun belum begitu maksimal, tapi tentu ada sumbangsihnya toh untuk membantu sedikit mempersingkat waktu."
1052,kuakui mrt jakarta emang spot terbaik buat aku dan beberapa kaum pecinta monokrom dan minimalis. minimalis arsitek maupun non arsitek.
1053,"padahal udah banyak transportasi umum di jakarta loh, mungkin belom menyentuh semua wilayah jakarta, tapi tetep aja worth to try gitu lohh. dan emang enak banget sih menurut gua naik tranpsortasi umum macem mrt, krl, atau transjakarta"
1054,"mau cerita!

jd hari ini gue bangga banget keliling jakarta naik public transportations, mulai dr krl, busway, mrt! udah gitu gue jalan kaki dr st. gondangdia ke perpusnas (ini antara bego, ngehemat, sm emg mau sok2an sih wkwmw)"
1055,"padahal selama di jakarta nyaman2 aja pakai tj, krl sama mrt. apalagi tj murah. tapi kok masih banyak yg pake kendaraan pribadi ya terutama mobil ya? :/ https://t.co/0zo4rltpsy"
1056,"ganjil genap diperluas, alasanya biar menekan angka polusi dan meningkatkan kulitas udara jakarta. tolong lah sebelum itu, diperluas dulu angkutan publik dan mrt/lrt nya, masih banyak daerah² jabodetabek yang belum kena jangkauan angkutan umum"
1057,"@yourillegalgurl and then, kalo misal compare sama pub transport luar juga, jakarta bisa unggul kok. kondisi krl masih baik, mrt apalagi, tj? ya mungkin harus mulai peremajaan."
1058,dulu mana mungkin pulang kantor mainnya ke cipete. terima kasih mrt jakarta. gue terharu banget. hiks
1059,"jakarta punya kualitas kereta yang bagus di mrt,  lrt nya... lalu abis melihat hasil kereta lrt jabo interiornya..... 

disitu saya merasa sedih https://t.co/pdxupixsss"
1060,naik mrt jakarta enak juga yaa.. (asal gak mati aja listriknya)??
1061,kenapa kereta mrt jakarta bau pipis semua sih?
1062,"@sampaisinipaham @cnnindonesia @aniesbaswedan @suaraanies setuju ... namun mrt tidak mencakup semua wilayah jakarta. contoh saya, saya di cakung jaktim, itu untuk akses ke dalam misalnya jalan inspeksi pam, itu sulit mbak. angkot susah jarang bgt, lalu misti jalan kaki ?"
1063,"@achanjkt48 tau sendiri jakarta macet, mending naik mrt atau busway aja kalo mau ngindari macet"
1064,jakarta dingin apa stasiun mrt yg dingin
1065,"semakin malam, semakin cantik~ ????
.
#sudirman #stasiunsudirman #stasiunmrt #stasiunmrtdukuhatas #dukuhatas #jakarta #jakartapusat #indonesia @ stasiun mrt dukuh atas https://t.co/ehvmkghhdl"
1066,"oya pernah iseng nyoba di mrt jakarta, sayang sekali gak bisa ????

sekian. cmiiw."
1067,"ini properti keren sepanjang koridor mrt di jakarta selatan

#bacaindoposaja #proyek

https://t.co/dbjwx3osbv"
1068,"@askmenfess aku donk, me time naik mrt pas ke jakarta kemaren. sendirian, pertama kali ke jakarta pula.

candu bangeeet. pengen kesana lagi :(("
1069,@raemints he ehhhh! walaupun jalan ke stasiun mrt nya rada jauh tapi tetep menyenangkan karena kayak bukan jakarta yang dulu ??????
1070,"wah! pt mrt sepakati kerja sama dengan seoul metro. mrt jakarta akan makin keren, nih!
https://t.co/rvcwnadfzj 

#jakartaberketahanan #mrtjakarta"
1071,"@docchimmy mon maav, aku manusya yg tinggal di jakarta aja belum rasain mrt??"
1072,"ini orang jakarta gaada yang mau ajakin aku naik mrt gt???
belom pernah naik:(("
1073,"pertama kali menjajal mrt di jakarta seorang diri. benar-benar tidak menyangka di jakarta sudah ada jalur subway (mrt) ini...
.
.
tapi padahal di beijing sudah sering naik mrt sih, cuma mungkin karena tidak https://t.co/ffm3fvk4wy"
1074,"@permadiaktivis @aniesbaswedan luar biasa, kita baru tau bahwa kaki itu alat transportasi. omong kosong rupanya membangun mrt, lrt, trans jakarta, commuter line. kita hanya butuh jalan kaki!! ke mana pun, ayo jalan kaki."
1075,bau pesing di trotoar stasiun mrt diduga ditimbulkan pleh sopir angkutan umum buang air sembarangan https://t.co/ggvunkcxkg lewat @tribun_jakarta
1076,@aniesbaswedan @dkijakarta @tfjakarta @dishubdki_jkt @pt_transjakarta @mrtjakarta @lrtjkt jakarta kerean... mirip taiwan ni.. pak @aniesbaswedan buat jg aplikasi d hp untk mrt
1077,"bau pesing di trotoar stasiun mrt lebak bulus, petugas gabungan lakukan penyemprotan https://t.co/olv6k2qvcq lewat @tribun_jakarta"
1078,@amirk kalo mrt sudah menjangkau seluruh jakarta bakal jadi differentiation yang mantap sih
1079,@densha_foxtrot di stasiun mrt jakarta bisa diambil gratis kak ??
1080,@nandochestr @drhaltekehalte di loket mrt jakarta tidak dapat isi ulang untuk kartu uang elektronik.
1081,tbtb pengen keliling jakarta gitu naik mrt trus masuk ke museum2 kayak nya seru hmm
1082,"naik kereta penat, naik mrt pun penat. aku mmg xde bakat tinggal di jakarta ni"
1083,bahagia sekali mengantar turis eropa jalan-jalan naik mrt jakarta
1084,@mrtjakarta halo... aku br 1x nih naik mrt.. so fun! cepat.. bersih.. nyaman.. tapiii... aroma nya gak enak yaa di gerbong nya.. kaya bau pesing.. entah darimana.. apa mungkin dr ac nya ??
1085,ada rasa bangga tiap kali aku naik mrt
1086,"pasang cctv dan penerangan lebih, biar malu yg kencing di situ,, beneran ga nyaman klo mau naik trans jakarta sama mrt lewat situ bau pesing pake banget.,"
1087,"terus soal orang2 suruh naik kendaraan umum juga gini deh, kendaraan umum di jakarta tuh hmm ada aja gitu loh. naik krl penuh2nya seampun ampun, naik busway kadang suka lama bikin jadi telat, naik mrt? ada aja komen yang ""mahal ih"" tapi ya semoga mrt ini makin diperluas jalurnya"
1088,kangen jakarta kangen masakan rumah kangen sushi tei kangen koi kangen naik mrt kangen ke pesantren syabil kangen semua keluarga besar huhu
1089,jalan kaki adalah keseharianku sistur brader. dan naik angkutan umum adalah favoritkuuu karena sekarang udah ada @mrtjakarta yang canggih parah dan busway trans jakarta yang semakin hari semakin baik #jalanhijau #kalaudeketjalaninaja @bptj151 @kamadignusa
1090,pacaran kaya gaya anak muda jakarta jaman sekarang.. naik mrt hahaha.. love it.. @ mrt lebak bulus station
1091,"@mrtjakarta hari baru nyobain naik mrt, tapi kok ada kaya bau2 pesing gitu ya!!"
1092,kesan pertama naik @mrtjakarta terasa nyaman dan bersih. @saanmustopa @aniesbaswedan @jokowi
1093,@mrtjakarta halo mimin. saya lagi naik mrt nih cuma kok kayaknya parfumnya kurang sedap ya? pakenya parfum apa sih min??
1094,"hati2 kehidupan jakarta jangan mudah ditipu, trus klo buat jalan2 gw saranin lu naik bus tingkat wkwk gratiss koo lu ntar bisa singgah ke monas, kotu, galnas dkk.. selain itu klo buta arah pandai2 gunakan gmaps (krn w males nanya org wkwkwk) enak naik krl atau mrt buat bepergian"
1095,@mrtjakarta mau tanya kenapa ac nya bau pesing yah sudah berapa kali naik
1096,sekarang @mrtjakarta keren deh. ada safety ambassador nya yang ngingetin orang2 buat berdiri di sebelah kiri waktu naik eskalator
1097,"@mrtjakarta tolonglah, ini handrail salah desain. naik/turun tangga sambil megang handrail ya kepentok2 mulu."
1098,bangga sekali naik @mrtjakarta
1099,"kak @mrtjakarta kenapa sih keretanya bau pesing :( naik yang dari bundaran hi, apa nggak ada pengharum ruangan?"
1100,"mau cerita! jd hari ini gue bangga banget keliling jakarta naik public transportations, mulai dr krl, busway, mrt! udah gitu gue jalan kaki dr st. gondangdia ke perpusnas (ini antara bego, ngehemat, sm emg mau sok2an sih wkwmw)"
1101,woooooww... pertama kali naik @mrtjakarta dari bundaran hi ke blok a. jauh lebih bagus dari pada metro di la. terima kasih ahok
1102,naik mrt jakarta enak juga yaa.. (asal gak mati aja listriknya)
1103,naik kendaraan umum ada aja cobaannya ya allah. bukannya dibuat gampang malah dibuat susah. di peron doang lho bukan di dalam mrt tetep nggak boleh. padahal kan bisa aja buru2 mau ngetap karena antre jadi santainya di peron terus haus.
1104,"jadi wanita yg sedang hamil kudu banyak sabar termasup pas mau naik lift @mrtjakarta diserobot mbak2 mas2 yg seger buger, kali mereka kebelet mau ke jamban"
1105,"agak kurang manusiawi sih min. utk bisa sampe peron kadang penumpang harus jalan cukup jauh, belum lg kalo harus naik tangga biasa/eskalator mati/ramai. kalo di peron baiknya masih boleh minum. larangan makan minum utk di dalam kereta aja."
1106,"dasar aku, keluar rumah naik kereta arah jakarta/arah bogor senengnya minta ampun. cobain naik mrt. jalan kaki keliling galnas. jujur senank"
1107,"keren @mrtjakarta sempet mikir kalo gua yang naik dan mati di tengah jalan, gmn cara keluarnya ternyata kyk gini. mantull"
1108,"akhirnya kemarin jumat ke jkt nyobain naik @mrtjakarta . keren banget, ga kalah sama yg di sg. cuma sayang pintu masuk/keluar sering error di beberapa station. dan satu lagi, bbrp org petugas security nya relatif kurang ramah dan jutek. but overall, great!!!"
1109,"jd kesenengan naik mrt jujur ini pertama kali loh naik mrt jkt kalo di tanya gmn perasaanya? takjub, bangga , happy banget jakarta kuh @ jakarta, indonesia"
1110,"ah, iya! tadi juga saya mencium bau pesing. keberangkatan pukul 19.02 dari stasiun bendungan hilir arah bundaran hi. saya naik di kereta nomor 6."
1111,"iya gue juga bingung, setiap naik mrt selalu bau pesing."
1112,"ke gi naik @mrtjakarta tapi, waktu masuk kok bau pesing? kupikir cuma aku doang, tp penumpang sebelah juga mengeluh hal yang sama."
1113,kyknya emang cairan pembersih atau alat nya mesti diganti deh min... udh bbrp kali naik mrt dari awal ujicoba sampe terakhir 2 minggu lalu baunya masih sama
1114,"nikmat nya naik mrt, lalu jalan 2km menuju tempat meeting..sehat bener ya...tuntaskan 10.000 langkah hari ini.."
1115,anda2 warga selatan jakarta yg kelewatan mrt nda mau naik mrt aja ta? bagus2 begini sepi amaattt
1116,"pertama kali naik mrt jakarta mau tau saja yang katanya orang orang, mrt jakarta itu keren banget kaya yang di jepang, singapore dll"
1117,"terlalu nyaman naik @mrtjakarta , sekalinya pulang kerja naik @commuterline langsung mewek. kejepit, maaaak"
1118,"betul.. coba naik @mrtjakarta deh, nyaman kak"
1119,@mrtjakarta dari kmrn naik mrt speakernya volumenya kenceng bgt bikin sakit kuping. mohon di review.
1120,jauh-jauh dari jogja ke jakarta cuma pengen naik mrt eheheheh @mrtjakarta
